abound,kki. to a. in berlimpah-limpah          .to a. with penuh dgn.                  The ship abounds with rats Kapal itu penuh dengan tikus.
about,kk. 1 kira-kira.2 hampir.3 baru saja mau.4 dimana-mana.5 disana-sini    .6 kesana-sini.
above,"kb. yang diatas. --ks. tersebut diatas --kk. (di) atas. --kd. 1 diatas. 2 bebas dari. 3 lebih tinggi dari. 4  sukar, sulit  above-average ks. lebih dari biasa."
aboveboard,"ks. tulus hati, ikhlas, jujur. His actions are a. Perbuatan-perbuatannya adalah tulus hati. The  management of that business so far has proved a. Pimpinan perusahaan itu sampai sekarang ternyata jujur."
aboveground,"ks., kk. diatas (permukaan) tanah. a. grave mound tumpukan kuburan diatas tanah. Some snakes live a. Beberapa macam ular hidup diatas permukaan tanah."
abovementioned,ks  yang tersebut diatas.
abracadabra,"kb. 1 omong kosong, bukan-bukan. 2 ucapan pendek yang dipakai sebelum menyihir s.s.t. atau mengerjakan sunglap; sim-sala-bim."
abrasion,"kb. luka lecet, kegores ringan."
abrasive,"kb. 1 penggosok, alat pengempelas, ampelas. 2 penggosok, obat asah. ks. kasar, kesat."
abreast,"kk., ks.berbaris dua-dua.                 to be a. of/with mengikuti"
abridg(e)ment,"kb .1 pemendekan, penyingkatan, (ke) singkatan. a. of a dictionary  pemendekan kamus. 2 pembatasan, pelanggaran. a. of human rights  pembatasan hak manusia."
abridge,"kkt. 1 memendekkan, memperpendek, menyingkat, mempersingkat. 2 membatasi, mengurangi. 3 mengikhtisarkan."
abridged,abridged
abroad,"kk. 1 luar negeri.2 dgn luas.             3 tersiar,tersebar.4 meninggalkan rumah."
abrogate,"kkt. mencabut, membatalkan."
abrogation,"kb. pencabutan, pembatalan, penghapusan. a. of a treaty pencabutan perjanjian."
abrupt,"ks.1 kasar. 2 tiba-tiba,tak tersangka, mendadak.3 curam, terjal."
abruptly,kk. 1 dgn kasar. 2 dgn tiba-tiba.
abruptness,"kb. kekasaran, kekurangajaran       2 kecuraman, keterjalan."
abs,"1 tak hadir, mangkir. 2 mutlak. 3 abstrak."
abscess,"kb. abses. barah. bisul bernanah, bengkak bernanah.kki.menjadi abses, membisul."
abscessed,"ks. kena abses, bengkak bernanah."
abscissa,kb. absis.
abscond,abscond
absence,"kb. 1 kemangkiran.2 ketidak hadiran.3 ketiadaan, ketidakadaan, kekurangan."
absent,"ks.absen, mangkir,tak hadir.kkt. meninggalkan.absent-minded ks.     1 lupa-lupa,  linglung,  mengelamun. 2 pelupa,pelalai."
absentee,kb. s.s.o. yg tak ada atau tak hadir di tempatnya.
absenteeism,"kb. ketidakhadiran, kemangkiran."
absentmindedness,kb. kelinglungan
absinthe,kb. absinth
absolute,"kb. absolutes j. hal-hal yg mutlak  (spt kebenaran, keadilan dsb).-ks.   1 penuh, sepenuhnya. 2 mutlak.       3 nyata.4 pasti,tentu,positip             . 5 absolut 6.sebetulnya,sesungguhnya."
absolutely,"kk. 1 sama sekali, betul, benar.        2 memang."
absolution,kb. 1 absolusi.2 pengampunan pengampunan/permaafan dosa.
absolve,"kkt. membebaskan, memerdekakan. He was absolved from his promise  Ia dibebaskan dari janjinya"
absorb,"kkt.1 mengisap, menyerap.              2 menahan, menyangga                   3 menangkap,mengerti.                    4 mengabsorbir, menampung.          5 memikat,mengasyikkan.                6 mengisap, menyedot, menghirup, membuat menyerap."
absorbed,"ks. asyik,terpikat."
absorbent,ks.pengisap.a. cotton kapas pengisap/pembalut.
absorbing,ks.1 sangat menarik.                         2 mengasyikkan.
absorption,"kb. 1 pengisapan. penyerapan, absorpsi.2  penggabungan perusahaan kecil kedalam perusahaan yg lebih besar.               3 kekhusyukan,keasyikan."
absorptive,ks.yg berh.dgn absorpsi. a. capacity daya absorpsi.
abstain,"kki. 1 berpantang.2 menjauhkan diri, tak memberi suara."
abstainer,kb. pemantang. He's an a . Ia pemantang alkohol.
abstemious,ks. bebas dari minuman keras.
abstention,kb.1 abstensi.2 suara blangko.
abstinence,"kb. pertarakan, pantang, pemantangan, penahanan nafsu"
abstract,"ks. 1 abstrak. 2 mujarad. -kkt.          1 meringkaskan, mengintisarikan, mengikhtisarkan. 2 memisahkan."
abstraction,"kb. 1 abstraksi, keniskalan.              2 pemisahan, pemindahan."
abstruse,"ks. mus(y)kil, sulit dimengerti, mendalam. Physics is an a. subject Ilmu alam adalah mata pelajaran yang muskil."
abstruseness,"kb. kedalaman, kemuskilan."
absurd,"ks. 1 (impossible, unreasonable, out of the question) mustahil, tak masuk akal. 2 (ridiculous, laughable)  menggelikan, menertawakan."
absurdity,"kb. (yj -ties) kemustahilan, keadaan yang bukan-bukan."
absurdly,kk. bukan main.
abundance,"kb. kelimpahan, keadaan berlimpah-limpah. an a. food bahan makanan yang berlimpah-limpah.."
abundant,"ks. berlebih-lebih, berlimpah-limpah."
abundantly,"kk. berlimpah-limpah, berlimpah-ruah."
abuse,"kb. 1 penyalahgunaan, salah-pakai. 2 perlakuan kejam, siksaan.             3 makian.  -kkt. 1 (misuse) menyalahgunakan. 2 (mistreat) memperlakukan dengan kasar/kejam/keji. 3 (scold, insult) memaki-maki, mencacimaki.             4 mengkhianati."
abusive,"ks. kasar, kejam, menghina."
abut,"kki. (abutted) berbatas kepada, berbatasan. The two yards a. upon e.o. Dua halaman itu berbatasan satu sama lain."
abysmal,ks. bukan kepalang. His ignorance is a. Kejahilannya bukan main.
abyss,kb. jurang ngarai yang dalam sekali.
academic,"kb. akademikus, sarjana.ks.             1 akademis.2 menurut teori,"
academician,"kb. akademikus, sarjana.  academicians j. kaum akademisi."
academy,kb.(j.mies) 1 akademi.2 sekolah menengah                                (biasanya swasta/partikelir).
acc.,"1 rekening.2 (according) menurut.    3  (accusative) kasus keempat, akuativ."
accede,"kki. 1 mengabulkan, menyetujui      .2 naik.3 ikut serta."
accelerate,"kkt. mempercepat,melajukan.-kki. mempercepatkan jalannya."
accelerated,ks. yg di percepat.
acceleration,"kb. 1 percepatan, perlajuan (mobil, pertumbuhan ekonomi). 2 akselerasi"
accelerator,"kb. pedal gas, akselerator, alat pemercepat"
accent,"kb. 1 logat, aksen,2 tekanan.3 titik berat, tekanan.- kkt.memberi tekanan pada, menekankan."
accentual,ks. beraksen. Much poetry is a. Kebanyakan puisi beraksen.
accentuate,"kkt. 1 menonjolkan.2 menekankan (pd), mengutamakan, mementingkan.to a.safety measures menekankan (pd) tindakan-tindakan keselamatan."
accentuation,"kb.1 penekanan, tekanan.                2 penitikberatan."
accept,"kkt. 1 menerima (baik)                       2 menyetujui,mengabulkan.-kki. menerima."
acceptability,kb. hal dapat diterima.
acceptable,"ks.1 dpt diterima,2 pantas cocok."
acceptance,"kb.1 penerimaan.2 sambutan, dukungan."
accepted,accepted
access,kb. jalan masuk.There is a to their yard Ada jalan masuk ke halaman mereka.
accessibility,"kb. hal dapat masuk, hal mudah dicapai."
accessible,"ks. dapat diperoleh.2 dapat menerima, dpt dicapai.3 dpt diambil  4 mudah didatangi,5 dpt didatangi."
accession,kb. penaikkan.2 tambahan.              3 pencapaian.
accessory,"kb. (j -ries) 1 barang tambahan, alat ekstra.2 Law : kaki tangan."
accident,"kb.kecelakaan.kebetulan. accident-prone ks. mudah tertimpa kecelakaan,sering tertimpa bencana."
accidental,ks. kebetulan.an a. meeting suatu pertemuan yg secara kebetulan.
accidentally,kk. 1 (dgn) tdk sengaja.   2 (secara) kebetulan.
acclaim,kb. tepuk tangan sorak.-kkt.            1 menyambut dengan gembira.        2 menyatakan. 3 menyoraki.
acclamation,"kb. 1 aklamasi,suara bulat.               2 sambutan gembira,sambutan dgn (ber) tepuk tangan."
acclimate,kkt. menyesuaikan diri kpd suatu iklim.
acclimatize,#NAME?
accolade,"kb. penghargaan, penghormatan, pujian."
accommodate,"kkt.1 memuat, menampung.             2 memberi akomodasi/penginapan. 3 menolong.4 menyesuaikan/ mencocokan diri.5 mendamaikan."
accommodating,"ks. peramah, baik hati, suka menolong."
accommodation,"kb. 1 pertolongan, bantuan.             2 penyesuaian diri.3 penggunaan."
accommodations,"j. akomodasi, penginapan."
accompanist,kb. pengiring.
accompany,"kkt a.(ed) 1 menemani, menyertai.    2 mengiringi."
accompanying,"ks. yg mengiringi,yg mendampingi, yg menemani."
accomplice,"kb. kaki tangan,antek."
accomplish,"kkt.1 menyelesaikan, menyempurnakan.2 menyelesaikan, mengerjakan."
accomplished,"ks. ulung, pandai."
accomplishment,"kb.1 prestasi.2.kepandaian kecakapan.3 penyelesaian, pencapaian."
accopaniment,kb. 1 iringan (bunyi-bunyian).            2 menyertai.
accord,"kb.1 persetujuan.2 keserasian.-kkt. memberi, menyampaikan. kki. cocok, sesuai,selaras,seia-sekata."
accordance,"kb. in a. with 1 sesuai dgn, menurut.2 berkenaan dgn, sesuai dgn,memenuhi."
accordingly,"kk.1 sesuai dgn itu. 2 jadi, karena itu, maka."
accordion,"kb. akordeon, harmonika tangan."
accordionist,kb. pemain akordion.
accost,"kkt.1 menyapa, menegur                  2 mendekati,mendatangi."
account,"kb. 1 laporan, cerita.2 catatan, rekening.3 uang,rekening.               4 tanggungan,rekening, nama.        5 harga, nilai.6 bagi/karena seorang.7 perhitungan.8 (charge) Saya boleh berhutang di toko ini."
accountability,"kb. keadaan untuk dipertanggung-jawabkan, keadaan dpt dimintai pertanggung-jawab."
accountable,ks. bertanggung-jawab. He is a. for the child's unhappiness Ia bertanggung-jawab atas kesusahan anak itu.
accountancy,"kb. akuntansi, pembukuan."
accountant,kb. akuntan.
accounterments,kb. j. perlengkapan-perlengkapan prajurit.
accounting,kb 1 akuntansi.  2 laporan.
accredit,"kkt. 1 memberi kuasa resmi kpd seorang wakil, mengangkat seorang wakil.2 mengakui (sesudah memenuhi syarat-syarat resmi)."
accreditation,kb. 1 pengakuan. a. of a school pengakuan sekolah.                        2 pengangkatan.a. of our ambassador to Finland  pengangkatan duta besar kita untuk Finlandia.
accredited,"ks. yg diakui keahliannya, yang berijazah."
accretion,"kb. (per)tambahan, (per)tumbuhan. The last part of the epict is a later a. Bagian terakhir syair kepahlawanan itu adalah tambahan belakangan."
accrue,"kki. bertambah, tumbuh. Interest will a. with savings Bunga akan bertambah dengan bertambahnya uang simpanan."
acct.,"rekening, uang di bank."
acculturate,kkt. menyesuaikan diri (kepada adat kebudayaan baru  atau kebiasaan asing).
acculturation,"kb. akulturasi, penyesuaian diri."
accumulate,"kkt. mengumpulkan, menghimpun (wealth). --kki. bertumpuk sedikit demi sedikit, mengumpul. dust accumulates on the table Debu bertumpuk sedikit demi sedikit diatas meja."
accumulation,"kb. 1 pengumpulan, penghimpunan, penimbunan. 2 timbunan. a. of dust timbunan debu."
accuracy,"kb. 1 ketelitian, keseksamaan. 2 a. of a report  ketelitian suatu laporan. 3 kecermatan, ketepatan. The a. of his shooting was amazing Ketepatan penembakannya mengherankan."
accurate,"ks. 1 teliti, cermat, seksama. an a. bookkeeper seoang pemegang buku yang teliti. 2 tepat. That's not a.statement Pernyataan itu tidak tepat.--accurately kk. dengan teliti/seksama/tepat."
accurateness,"kb.ketelitian, keseksamaan."
accursed,"ks. terkutuk, keparat. a. devil syaitan terkutuk. a. child anak keparat."
accus.,akusatip.
accusation,"kb. tuduhan, penuduhan, (pen) dakwaan, dakwa. What is the a. against him? Apa tuduhan terhadap dia ?"
accusative,"kb. akusatip, penderita, kasus keempat. a. case kasus keempat."
accuse,kkt. 1 menuduh. 2 menyalahkan.
accused,"kb. terdakwa, tertuduh. --ks. yang terdakwa. the a. man orang laki-laki yang terdakwa."
accuser,"kb. pendakwa, penuduh."
accustom,"kkt. membiasakan,  menyesuaikan."
accustomed,ks. 1 biasa. 2 membiasakan diri.
ace,"kb. 1 Bridge: kartu as..2 ahli, jempolan, jago. --ks. ulung. ..--kkt. to a. o's opponent mengalahkan lawannya dgn pukulan service yg mematikan."
acerbity,kb. (j. -ties) 1 rasa  masam. 2 kemarahan. The a. of his remark astounded me Ucapannya yg pedas itu mengejutkan (bagi) saya.
acetate,"kb. asetat, cuka asam (garam), garam cuka."
acetic,"ks. yang bersifat asetat. a. acid cuka, asam asetat."
acetylene,"kb. asetilen, gas karbid. a. torch lampu assetilen, tangkai las asetilen, api karbid."
ache,kb. 1 sakit. 2 rindu. 3 ingin sekali.
achieve,kkt. mencapai. to a. success mencapai sukses.
achilles,"kb. Achilles. A. heel kelemahan, sifat yg lemah. A  tendon urat keting"
aching,"ks. sakit, sakit-sakitan. a. back punggung yang sakit."
achy,ks. sakit. I feel a. saya merasa sakit (tidak enak badan). Saya sakit.
acid,"kb. 1 asam, hamud.--ks. 1 asam, masam. 2 tajam. She has an a. tongue Lidahnya tajam. an a. remark pernyataan yang tajam."
acidity,kb. (j. -ties) 1 kadar asam/masam.    2 keasaman. a. of a lemon keasaman jeruk . 3 ketajaman.
acknowledge,kkt. 1 mengakui. 2 menyatakan.      3 menjawab.
acknowledgment,"kb. 1 pengakuan. 2 penghargaan.   3 balasan, sambutan. 4 surat tanda terima."
acknowledgments,j. pernyataan-pernyataan tanda terima kasih.
acls,(American Council of Learned Societies) Dewan Perkumpulan Kesarjanaan Amerika.
acme,"kb. puncak. the a, of success puncak kesuksesan/kejayaan."
acne,kb. jerawat.
acolyte,kb. pembantu pendeta pada upacara misa.
acorn,kb. buah atau biji pohon ek.
acoustic,"ks. akustik. a. phonetics fonetika akustik. a. tile genteng menyerap bunyi, genteng akustik."
acoustical,ks.= ACOUSTIC.
acoustics,"kb. ilmu suara, ilmu bunyi akustik."
acquaint,"kkt. 1 memperkenalkan                    2 mempelajari, mengetahui."
acquaintance,"kb. 1 kenalan. We are acquaintances Kami kenalan. Kami talah berkenalan. 2 pengetahuan, tahu. I have some a. with chemistry Saya mengetahui sedikit tentang kimia."
acquaintanceship,kb. 1 perkenalan. an a. of long standing perkenalan yang lama. 2 pengetahuan. an a. whith several languages pengetahuan dengan beberapa bahasa.
acquiescence,kb. persetujuan tanpa protes/dgn diam-diam. Our a. in their plan made us guilty too Persetujuan kita tanpa protes terhadap rencana mereka membuat kita ikut bersalah.
acquiescent,ks. yang menyetujui diam-diam. She has an a. nature Dia adalah seorang yang menyetujui  diam-diam.
acquire,"kkt. 1 memperoleh, mendapatkan.   2 belajar."
acquired,ks. yang diperoleh.
acquirement,"kb. kecakapan, kepandaian yang diperoleh. His language acquirements are astounding Kecakapan bahasanya mengagumkan."
acquisce,"khi. menyetujui tanpa bantahan, setuju dgn  bersikap diam. We were forced to a. in their plan Kita terpaksa menyetujui rencana mereka  tanpa protes."
acquisition,"kb. 1 kemahiran. 2 tambahan, pendapatan. 3 tambahan buku-buku. 4 perolehan, penerimaan"
acquisitive,"ks. 1 tamak, serakah. He is very a. Ia tamak sekali. 2 keras/gigih untuk memperoleh s.s.t."
acquit,kkt. (acquitted) membebaskan.        2 bertingkahlaku.
acquittal,kb. 1 pembebasan. 2 pelunasan.    a. of a debt pelunasan utang.
acre,kb. ukuran tanah                      (=4840 yar persegi: 0.4646 ha).
acreage,kb. luas ukuran atau jumlah luas tanah dalam acre.
acrid,"ks. 1 tajam.a.odor bau tajam.           2 pedas, sengit, tajam. a. remarks ucapan-ucapan yang pedas.            3 menjengkelkan, mendongkolkankan.a. manner kelakuan yang mendongkolkan."
acrimonious,"ks. sengit, tajam. a. debate percekcokan sengit."
acrimony,kb. (j. -nies) kesengitan. ketajaman.
acrobat,"kb. akrobat, penambul."
acrobatic,"kb. acrobatics j. bermain senam, kemahiran bertambul. --ks. akrobatis."
acronym,"kb. akronim,singkatan yang dibentuk dari huruf-huruf kata uraian. RADAR is an a. RADAR adalah akronim."
acrophobe,kb. penggamang.
acrophobia,"kb. gamang, (rasa) takut akan jatuh dari tempat yang tinggi"
across,"kk. jarak lintas. right a. persis , tepat, melewati. to get a. menjelaskan. to put a. membentangkan, menguraikan,  mengutarakan.            --across-the-board ks. untuk semua.an a.-the-board raise kenaikan untuk semua."
acrostic,kb. sanjak atau susunan kata-kata yang seluruh huruf-awal atau huruf-akhir tiap-tiap barisnya merupakan sebuah  kata atau nama  diri.
act,"kb. 1 perbuatan, fi'il, paal. 2 tindakan 3 babak. 4 undang-undang, keputusan, penetapan. 5 main-main, pura-pura."
action,"kb. 1 tindakan, aksi. 2 gerak. 3 kekuatan. 4 tenaga. a man of a. orang yg suka bertindak. --actions j. 1 tindak-tanduk, tingkah-laku. His actions are those of a child Tindak-tanduknya seperti kanak-kanak."
activa,"ks. 1 aktip,  gesit, giat, bersemangat. 2 ikut giat. 3 hidup,  masih bekerja,aktip. 4 cepat menjalar, giat. 5 keras, kuat. 6 aktip. 7 giat, ramai."
activate,"kkt. 1 menggiatkan, menghidupkan, menggerakkan. to a. an association menggerakkan suatu perkumpulan. 2 meradioaktipkan."
activation,"kb. penggerakan, penggiatan. a. of a milittary reseve unit penggerakan dari suatu satuan cadang militer."
activator,"kb. 1 penggerak, penggiat. 2 katalis."
activism,"kb. aktipisme, aktivisme."
activist,kb. aktivis.
activity,"kb. (j. -ties). 1 aktivitas, aktivitet, keaktivitetan. 2 kegiatan. 3 kesibukan, keramaian."
actor,"kb.pemain/pelaku pria sandiwara atau film, aktor."
actress,kb. pemain/pelaku wanita sandiwara/film.
actual,"ks. 1 sebenarnya. 2 memang betul-betul, sesungguhnya."
actuality,"kb. (j. -ties.) keadaan yang sebenarnya/sesungguhnya.  in a. sebenarnya. He looks 30 but in a. he's 40 Ia kelihatannya umur tigapuluh, tapi sebenarnya ia umur empatpuluh."
actualize,"kkt. mewujudkan, melaksanakan."
actually,"kk. 1 benar-benar, betul-betul.         2 sebetulnya, sebenarnya, sesungguhnya."
actuarial,ks. yg berhubungan dengan penaksiran sebelumnya penetapan asuransi. a. statistics  statistik asuransi.
actuary,"kb.  (j. -ries) aktuaris, penaksir yang kerjanya mempertimbangkan bahaya-bahaya,  ongkos-ongkos dsb."
actuate,"kkt. menggerakkan, menjalankan. She was actuated by the finest motives Ia digerakkan oleh alasan-alasan yang paling baik."
acuity,kb. ketajaman.
acumen,"kb. kecerdasan, ketajaman. business a. ketajaman berdagang, kelihaian berusaha."
acupuncture,kb. pengobatan dengan tusuk jarum.
acute,"ks. 1 akut. 2 hangat, akut, genting, gawat.3 halus, tajam. 4 teliti."
acutely,kk. He is a. aware of his weaknesses Ia benar-benar mengetahui tentang kelemahannya.
ad,"kb. 1 (= advertisement) iklan, adpertensi. 2 Tenn.: (=advantage). ad in keuntungan untuk yang serve. ad out keuntungan lawan."
ad hoc,ks. khusus utk s.s.t.maksud. a.commitee panitia khusus.
ad infinitium,"terus menerus,tiada hentinya.We can discus this a.Kita bisa perbincangkan hal ini terus-menerus."
ad interim,sementara. an a. report laporan sementara.
ad-nauseam,sampai membosankan/memualkan. He talks a. about his relatives Dia berbicara tentang sanak saudaranya sampai memualkan.
adage,"kb. pepatah, peribahasa."
adagio,"ks., kk. perlahan-lahan."
adam,"kb. manusia pertama. I don't know him from A. Saya sekali-kali tidak mengenalnya. Adam's apple lekum. halkum,jakun(g)"
adamant,"ks. tetap tidak berubah, tak mau menyerah. He was a. Ia tak mau merubah pikirannya."
adapt,"kkt. 1 membiasakan, menyesuaikan. 2 menyadur.3 merubah. --kki. menyesuaikan diri. Children a. easily to new situations Anak-anak dgn mudah menyesuaikan diri kepada keadaan baru."
adaptability,"kb. pencocokan, penyesuaian. His a. to changing conditions is  remarkable Kesanggupannya menyesuaikan diri kpd keadaan yg berubah mengagumkan."
adaptable,ks. dapat menyesuaikan diri. He is very a. Ia dapat menyesuaikan diri dengan mudah.
adaptation,"kb. 1 penyesuaian (diri), pencocokan. 2 saduran.                  3 penyaduran. 4 perubahan."
"adapter, adaptor",kb. 1 penyadur. 2 pencocok. lens. a. pencocokan lensa.
adaptive,ks. dapat menyesuaikan diri. He is quite a. to the new situation Ia dapat menyesuaikan diri dengan mudah  kpd keadaan baru itu. a. coloring of a chameleon warna bunglon yang dapat berubah-ubah menurut keadaan.
adc,"(aide-de-camp) ajudan, pembantu."
add,"kkt. 1 menjumlahkan.                       2 menambahkan. 3 mengatakan lagi, menyambung."
added,ks. yang ditambah.
addendum,"kb. (j. -nda) lampiran, suplemen, (barang) tambahan."
adder,kb. ular biludak (berbisa).
addict,"kb. 1 pe(n)candu.He's a drug a. Dia pe(n)candu obat bius. 2 pecandu. She's a  movie  a. Dia pecandu bioskop. addicted ks. kecanduan, ketagihan."
addiction,"kb. kecanduan, ketagihan. ."
adding,machine mesin hitung/tambah/jumlah.
addition,kb. 1 penjumlahan. 2 tambahan        ( ruangan ).
additional,"ks. tambahan, ekstra. an a. room tambahan kamar. There is no a. charge for spare parts Tidak ada ongkos tambahan untuk onderdil. a. reason alasan lagi."
additive,additive
addlebrained,"ks. tak karuan, kacau, berkepala udang. He's a. Ia buntu pikiran."
address,"kb., 1 alamat. 2 amanat, pidato 3 berbicara, menegur. 4 memanggil, menyapa, menyebut."
addressee,kb. sialamat
addressograph,kb. mesin pencetak alamat.
adduce,kkt. mengemukakan. to a. sufficient evidence to convict the criminal mengemukakan cukup bukti untuk menghukum penjahat itu.
adenoids,"kb., j. tumbuh-tumbuh adenoide."
adept,"kb. seorang ahli.                                --ks.1 mahir. a. at/in languages mahir dalam bahasa. 2 cakap, mahir , ahli, trampil. an a. golfer seorang pemain golf yang cakap."
